,Airline,Departure,Destination,Departure_date,Arrival_date,Ticket_Price(Dollars),Stops,Travel_Time,Seasons,Day_of_the_week,is_weekend,Flight_Class
10791,Cathay Pacific,New Delhi,Sydney,2023-11-19,2023-11-21,4482.0,2,27,Autumn,Sunday,True,First
10792,Air India,New Delhi,Sydney,2023-11-19,2023-11-21,3451.0,2,29,Autumn,Sunday,True,First
10793,SriLankan Airlines,New Delhi,Sydney,2023-11-19,2023-11-21,1586.0,2,26,Autumn,Sunday,True,First
10794,THAI,New Delhi,Sydney,2023-11-19,2023-11-20,2000.0,1,25,Autumn,Sunday,True,First
10795,Air India,New Delhi,Sydney,2023-11-19,2023-11-21,3451.0,2,29,Autumn,Sunday,True,First
10796,Air India,New Delhi,Sydney,2023-11-19,2023-11-21,2856.0,2,24,Autumn,Sunday,True,First
10797,Air India,New Delhi,Sydney,2023-11-19,2023-11-20,2856.0,2,24,Autumn,Sunday,True,First
10798,THAI,New Delhi,Sydney,2023-11-19,2023-11-21,1920.0,2,24,Autumn,Sunday,True,First
10799,THAI,New Delhi,Sydney,2023-11-19,2023-11-20,2080.0,1,26,Autumn,Sunday,True,First
10800,SriLankan Airlines,New Delhi,Sydney,2023-11-19,2023-11-21,1586.0,1,26,Autumn,Sunday,True,First
10801,THAI,New Delhi,Sydney,2023-11-19,2023-11-21,2080.0,1,26,Autumn,Sunday,True,First
10802,THAI,New Delhi,Sydney,2023-11-19,2023-11-21,2160.0,1,27,Autumn,Sunday,True,First
10803,Cathay Pacific,New Delhi,Sydney,2023-11-19,2023-11-21,4648.0,2,28,Autumn,Sunday,True,First
10804,Cathay Pacific,New Delhi,Sydney,2023-11-19,2023-11-20,4482.0,2,27,Autumn,Sunday,True,First
10805,THAI,New Delhi,Sydney,2023-11-19,2023-11-21,2000.0,1,25,Autumn,Sunday,True,First
10806,Air India,New Delhi,Sydney,2023-11-19,2023-11-20,2975.0,2,25,Autumn,Sunday,True,First
10807,SriLankan Airlines,New Delhi,Sydney,2023-11-19,2023-11-21,1464.0,2,24,Autumn,Sunday,True,First
10808,China Eastern,Sydney,Beijing,2023-11-19,2023-11-21,946.0,2,22,Autumn,Sunday,True,Business
10809,Qantas,Sydney,Beijing,2023-11-19,2023-11-20,972.0,1,27,Autumn,Sunday,True,Business
10810,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-21,870.0,1,30,Autumn,Sunday,True,Business
10811,Korean Air,Sydney,Beijing,2023-11-19,2023-11-20,999.0,1,27,Autumn,Sunday,True,Business
10812,China Eastern,Sydney,Beijing,2023-11-19,2023-11-20,989.0,2,23,Autumn,Sunday,True,Business
10813,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-21,900.0,2,25,Autumn,Sunday,True,Business
10814,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-21,1008.0,2,28,Autumn,Sunday,True,First
10815,China Eastern,Sydney,Beijing,2023-11-19,2023-11-20,989.0,2,23,Autumn,Sunday,True,Business
10816,China Southern,Sydney,Beijing,2023-11-19,2023-11-20,672.0,2,28,Autumn,Sunday,True,Business
10817,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-21,725.0,2,25,Autumn,Sunday,True,Business
10818,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-20,754.0,1,26,Autumn,Sunday,True,Business
10819,China Southern,Sydney,Beijing,2023-11-19,2023-11-20,600.0,2,25,Autumn,Sunday,True,Business
10820,Qantas,Sydney,Beijing,2023-11-19,2023-11-20,1044.0,2,29,Autumn,Sunday,True,First
10821,China Eastern,Sydney,Beijing,2023-11-19,2023-11-20,1290.0,1,30,Autumn,Sunday,True,First
10822,China Eastern,Sydney,Beijing,2023-11-19,2023-11-21,1075.0,2,25,Autumn,Sunday,True,First
10823,China Eastern,Sydney,Beijing,2023-11-19,2023-11-20,1204.0,2,28,Autumn,Sunday,True,First
10824,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-20,870.0,1,30,Autumn,Sunday,True,Business
10825,Qantas,Sydney,Beijing,2023-11-19,2023-11-21,972.0,1,27,Autumn,Sunday,True,Business
10826,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-21,900.0,1,25,Autumn,Sunday,True,Business
10827,China Eastern,Sydney,Beijing,2023-11-19,2023-11-20,1204.0,1,28,Autumn,Sunday,True,First
10828,Qantas,Sydney,Beijing,2023-11-19,2023-11-21,1080.0,1,30,Autumn,Sunday,True,First
10829,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-21,828.0,1,23,Autumn,Sunday,True,Business
10830,Qantas,Sydney,Beijing,2023-11-19,2023-11-21,936.0,2,26,Autumn,Sunday,True,Business
10831,China Southern,Sydney,Beijing,2023-11-19,2023-11-21,552.0,2,23,Autumn,Sunday,True,Business
10832,Korean Air,Sydney,Beijing,2023-11-19,2023-11-20,851.0,1,23,Autumn,Sunday,True,Business
10833,Qantas,Sydney,Beijing,2023-11-19,2023-11-20,972.0,2,27,Autumn,Sunday,True,Business
10834,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-20,725.0,2,25,Autumn,Sunday,True,Business
10835,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-20,1044.0,1,29,Autumn,Sunday,True,First
10836,Qantas,Sydney,Beijing,2023-11-19,2023-11-21,972.0,2,27,Autumn,Sunday,True,Business
10837,China Eastern,Sydney,Beijing,2023-11-19,2023-11-21,1290.0,2,30,Autumn,Sunday,True,First
10838,Qantas,Sydney,Beijing,2023-11-19,2023-11-20,936.0,2,26,Autumn,Sunday,True,Business
10839,China Southern,Sydney,Beijing,2023-11-19,2023-11-20,624.0,1,26,Autumn,Sunday,True,Business
10840,China Southern,Sydney,Beijing,2023-11-19,2023-11-21,552.0,1,23,Autumn,Sunday,True,Business
10841,China Southern,Sydney,Beijing,2023-11-19,2023-11-21,648.0,1,27,Autumn,Sunday,True,Business
10842,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-21,900.0,1,25,Autumn,Sunday,True,Business
10843,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-21,841.0,1,29,Autumn,Sunday,True,Business
10844,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-20,841.0,2,29,Autumn,Sunday,True,Business
10845,China Southern,Sydney,Beijing,2023-11-19,2023-11-21,672.0,2,28,Autumn,Sunday,True,Business
10846,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-21,696.0,2,24,Autumn,Sunday,True,Business
10847,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-20,696.0,2,24,Autumn,Sunday,True,Business
10848,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-21,754.0,2,26,Autumn,Sunday,True,Business
10849,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-20,725.0,2,25,Autumn,Sunday,True,Business
10850,China Eastern,Sydney,Beijing,2023-11-19,2023-11-21,1204.0,1,28,Autumn,Sunday,True,First
10851,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-21,841.0,1,29,Autumn,Sunday,True,Business
10852,China Southern,Sydney,Beijing,2023-11-19,2023-11-20,696.0,1,29,Autumn,Sunday,True,Business
10853,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-21,828.0,2,23,Autumn,Sunday,True,Business
10854,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-21,1008.0,2,28,Autumn,Sunday,True,First
10855,Qantas,Sydney,Beijing,2023-11-19,2023-11-21,1080.0,1,30,Autumn,Sunday,True,First
10856,Qantas,Sydney,Beijing,2023-11-19,2023-11-21,828.0,1,23,Autumn,Sunday,True,Business
10857,China Eastern,Sydney,Beijing,2023-11-19,2023-11-21,1247.0,1,29,Autumn,Sunday,True,First
10858,China Southern,Sydney,Beijing,2023-11-19,2023-11-21,600.0,1,25,Autumn,Sunday,True,Business
10859,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-20,936.0,2,26,Autumn,Sunday,True,Business
10860,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-21,783.0,2,27,Autumn,Sunday,True,Business
10861,Qantas,Sydney,Beijing,2023-11-19,2023-11-21,900.0,2,25,Autumn,Sunday,True,Business
10862,Korean Air,Sydney,Beijing,2023-11-19,2023-11-20,814.0,2,22,Autumn,Sunday,True,Business
10863,China Eastern,Sydney,Beijing,2023-11-19,2023-11-20,989.0,1,23,Autumn,Sunday,True,Business
10864,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-21,1044.0,1,29,Autumn,Sunday,True,First
10865,China Eastern,Sydney,Beijing,2023-11-19,2023-11-21,1032.0,2,24,Autumn,Sunday,True,First
10866,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-20,900.0,1,25,Autumn,Sunday,True,Business
10867,China Southern,Sydney,Beijing,2023-11-19,2023-11-21,696.0,1,29,Autumn,Sunday,True,Business
10868,China Eastern,Sydney,Beijing,2023-11-19,2023-11-21,1118.0,2,26,Autumn,Sunday,True,First
10869,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-21,1008.0,2,28,Autumn,Sunday,True,First
10870,China Southern,Sydney,Beijing,2023-11-19,2023-11-21,720.0,1,30,Autumn,Sunday,True,Business
10871,China Eastern,Sydney,Beijing,2023-11-19,2023-11-21,989.0,1,23,Autumn,Sunday,True,Business
10872,Korean Air,Sydney,Beijing,2023-11-19,2023-11-21,851.0,1,23,Autumn,Sunday,True,Business
10873,China Southern,Sydney,Beijing,2023-11-19,2023-11-21,672.0,2,28,Autumn,Sunday,True,Business
10874,China Southern,Sydney,Beijing,2023-11-19,2023-11-21,648.0,2,27,Autumn,Sunday,True,Business
10875,China Eastern,Sydney,Beijing,2023-11-19,2023-11-20,1204.0,1,28,Autumn,Sunday,True,First
10876,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-21,900.0,1,25,Autumn,Sunday,True,Business
10877,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-21,828.0,2,23,Autumn,Sunday,True,Business
10878,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-20,638.0,2,22,Autumn,Sunday,True,Business
10879,China Eastern,Sydney,Beijing,2023-11-19,2023-11-20,1204.0,2,28,Autumn,Sunday,True,First
10880,Korean Air,Sydney,Beijing,2023-11-19,2023-11-21,1110.0,1,30,Autumn,Sunday,True,First
10881,China Southern,Sydney,Beijing,2023-11-19,2023-11-20,720.0,2,30,Autumn,Sunday,True,Business
10882,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-21,972.0,2,27,Autumn,Sunday,True,Business
10883,China Southern,Sydney,Beijing,2023-11-19,2023-11-21,600.0,2,25,Autumn,Sunday,True,Business
10884,Qantas,Sydney,Beijing,2023-11-19,2023-11-20,900.0,2,25,Autumn,Sunday,True,Business
10885,Qantas,Sydney,Beijing,2023-11-19,2023-11-21,828.0,1,23,Autumn,Sunday,True,Business
10886,Korean Air,Sydney,Beijing,2023-11-19,2023-11-20,1110.0,1,30,Autumn,Sunday,True,First
10887,Korean Air,Sydney,Beijing,2023-11-19,2023-11-21,1110.0,1,30,Autumn,Sunday,True,First
10888,China Southern,Sydney,Beijing,2023-11-19,2023-11-20,672.0,1,28,Autumn,Sunday,True,Business
10889,Korean Air,Sydney,Beijing,2023-11-19,2023-11-21,999.0,1,27,Autumn,Sunday,True,Business
10890,China Eastern,Sydney,Beijing,2023-11-19,2023-11-20,1204.0,2,28,Autumn,Sunday,True,First
10891,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-21,936.0,1,26,Autumn,Sunday,True,Business
10892,Qantas,Sydney,Beijing,2023-11-19,2023-11-20,1044.0,1,29,Autumn,Sunday,True,First
10893,China Southern,Sydney,Beijing,2023-11-19,2023-11-20,720.0,2,30,Autumn,Sunday,True,Business
10894,China Southern,Sydney,Beijing,2023-11-19,2023-11-21,528.0,2,22,Autumn,Sunday,True,Business
10895,Qantas,Sydney,Beijing,2023-11-19,2023-11-21,972.0,1,27,Autumn,Sunday,True,Business
10896,Qantas,Sydney,Beijing,2023-11-19,2023-11-20,1080.0,2,30,Autumn,Sunday,True,First
10897,China Eastern,Sydney,Beijing,2023-11-19,2023-11-20,1247.0,2,29,Autumn,Sunday,True,First
10898,Qantas,Sydney,Beijing,2023-11-19,2023-11-20,1044.0,1,29,Autumn,Sunday,True,First
10899,Korean Air,Sydney,Beijing,2023-11-19,2023-11-21,925.0,2,25,Autumn,Sunday,True,Business
10900,Qantas,Sydney,Beijing,2023-11-19,2023-11-21,828.0,2,23,Autumn,Sunday,True,Business
10901,China Southern,Sydney,Beijing,2023-11-19,2023-11-20,528.0,2,22,Autumn,Sunday,True,Business
10902,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-20,783.0,1,27,Autumn,Sunday,True,Business
10903,China Southern,Sydney,Beijing,2023-11-19,2023-11-20,576.0,2,24,Autumn,Sunday,True,Business
10904,Qantas,Sydney,Beijing,2023-11-19,2023-11-21,936.0,1,26,Autumn,Sunday,True,Business
10905,China Eastern,Sydney,Beijing,2023-11-19,2023-11-21,1118.0,2,26,Autumn,Sunday,True,First
10906,China Southern,Sydney,Beijing,2023-11-19,2023-11-20,552.0,2,23,Autumn,Sunday,True,Business
10907,China Southern,Sydney,Beijing,2023-11-19,2023-11-20,528.0,2,22,Autumn,Sunday,True,Business
10908,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-20,1044.0,2,29,Autumn,Sunday,True,First
10909,China Southern,Sydney,Beijing,2023-11-19,2023-11-20,576.0,2,24,Autumn,Sunday,True,Business
10910,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-21,972.0,2,27,Autumn,Sunday,True,Business
10911,Qantas,Sydney,Beijing,2023-11-19,2023-11-20,1008.0,2,28,Autumn,Sunday,True,First
10912,China Southern,Sydney,Beijing,2023-11-19,2023-11-21,720.0,1,30,Autumn,Sunday,True,Business
10913,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-20,696.0,1,24,Autumn,Sunday,True,Business
10914,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-21,936.0,2,26,Autumn,Sunday,True,Business
10915,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-21,812.0,1,28,Autumn,Sunday,True,Business
10916,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-21,812.0,1,28,Autumn,Sunday,True,Business
10917,China Southern,Sydney,Beijing,2023-11-19,2023-11-21,576.0,2,24,Autumn,Sunday,True,Business
10918,Korean Air,Sydney,Beijing,2023-11-19,2023-11-20,999.0,1,27,Autumn,Sunday,True,Business
10919,China Eastern,Sydney,Beijing,2023-11-19,2023-11-21,946.0,2,22,Autumn,Sunday,True,Business
10920,China Southern,Sydney,Beijing,2023-11-19,2023-11-20,672.0,1,28,Autumn,Sunday,True,Business
10921,China Eastern,Sydney,Beijing,2023-11-19,2023-11-21,1118.0,1,26,Autumn,Sunday,True,First
10922,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-20,900.0,2,25,Autumn,Sunday,True,Business
10923,China Southern,Sydney,Beijing,2023-11-19,2023-11-21,528.0,1,22,Autumn,Sunday,True,Business
10924,China Southern,Sydney,Beijing,2023-11-19,2023-11-20,576.0,1,24,Autumn,Sunday,True,Business
10925,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-21,841.0,1,29,Autumn,Sunday,True,Business
10926,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-20,864.0,1,24,Autumn,Sunday,True,Business
10927,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-21,972.0,1,27,Autumn,Sunday,True,Business
10928,China Southern,Sydney,Beijing,2023-11-19,2023-11-20,528.0,2,22,Autumn,Sunday,True,Business
10929,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-20,754.0,2,26,Autumn,Sunday,True,Business
10930,Korean Air,Sydney,Beijing,2023-11-19,2023-11-20,888.0,1,24,Autumn,Sunday,True,Business
10931,China Southern,Sydney,Beijing,2023-11-19,2023-11-20,552.0,2,23,Autumn,Sunday,True,Business
10932,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-21,864.0,1,24,Autumn,Sunday,True,Business
10933,Korean Air,Sydney,Beijing,2023-11-19,2023-11-21,888.0,1,24,Autumn,Sunday,True,Business
10934,China Eastern,Sydney,Beijing,2023-11-19,2023-11-20,1290.0,1,30,Autumn,Sunday,True,First
10935,Korean Air,Sydney,Beijing,2023-11-19,2023-11-21,962.0,1,26,Autumn,Sunday,True,Business
10936,China Eastern,Sydney,Beijing,2023-11-19,2023-11-20,946.0,1,22,Autumn,Sunday,True,Business
10937,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-20,792.0,1,22,Autumn,Sunday,True,Business
10938,China Eastern,Sydney,Beijing,2023-11-19,2023-11-21,1161.0,2,27,Autumn,Sunday,True,First
10939,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-20,828.0,1,23,Autumn,Sunday,True,Business
10940,Korean Air,Sydney,Beijing,2023-11-19,2023-11-21,888.0,1,24,Autumn,Sunday,True,Business
10941,Qantas,Sydney,Beijing,2023-11-19,2023-11-21,792.0,2,22,Autumn,Sunday,True,Business
10942,Qantas,Sydney,Beijing,2023-11-19,2023-11-21,1044.0,2,29,Autumn,Sunday,True,First
10943,China Eastern,Sydney,Beijing,2023-11-19,2023-11-20,1032.0,2,24,Autumn,Sunday,True,First
10944,China Southern,Sydney,Beijing,2023-11-19,2023-11-20,648.0,2,27,Autumn,Sunday,True,Business
10945,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-20,792.0,2,22,Autumn,Sunday,True,Business
10946,China Eastern,Sydney,Beijing,2023-11-19,2023-11-21,1032.0,1,24,Autumn,Sunday,True,First
10947,Qantas,Sydney,Beijing,2023-11-19,2023-11-20,828.0,1,23,Autumn,Sunday,True,Business
10948,Korean Air,Sydney,Beijing,2023-11-19,2023-11-20,1073.0,2,29,Autumn,Sunday,True,First
10949,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-20,864.0,2,24,Autumn,Sunday,True,Business
10950,Qantas,Sydney,Beijing,2023-11-19,2023-11-21,936.0,1,26,Autumn,Sunday,True,Business
10951,China Eastern,Sydney,Beijing,2023-11-19,2023-11-20,1075.0,1,25,Autumn,Sunday,True,First
10952,Qantas,Sydney,Beijing,2023-11-19,2023-11-21,900.0,1,25,Autumn,Sunday,True,Business
10953,China Southern,Sydney,Beijing,2023-11-19,2023-11-20,600.0,1,25,Autumn,Sunday,True,Business
10954,China Southern,Sydney,Beijing,2023-11-19,2023-11-21,696.0,1,29,Autumn,Sunday,True,Business
10955,China Southern,Sydney,Beijing,2023-11-19,2023-11-21,672.0,2,28,Autumn,Sunday,True,Business
10956,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-21,783.0,2,27,Autumn,Sunday,True,Business
10957,Korean Air,Sydney,Beijing,2023-11-19,2023-11-21,888.0,2,24,Autumn,Sunday,True,Business
10958,China Eastern,Sydney,Beijing,2023-11-19,2023-11-21,989.0,1,23,Autumn,Sunday,True,Business
10959,China Eastern,Sydney,Beijing,2023-11-19,2023-11-21,946.0,2,22,Autumn,Sunday,True,Business
10960,China Eastern,Sydney,Beijing,2023-11-19,2023-11-21,1075.0,1,25,Autumn,Sunday,True,First
10961,Qantas,Sydney,Beijing,2023-11-19,2023-11-20,900.0,2,25,Autumn,Sunday,True,Business
10962,China Eastern,Sydney,Beijing,2023-11-19,2023-11-20,1032.0,2,24,Autumn,Sunday,True,First
10963,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-21,864.0,1,24,Autumn,Sunday,True,Business
10964,Korean Air,Sydney,Beijing,2023-11-19,2023-11-20,1110.0,2,30,Autumn,Sunday,True,First
10965,Cathay Pacific,Sydney,Beijing,2023-11-19,2023-11-21,828.0,2,23,Autumn,Sunday,True,Business
10966,Singapore Airlines,Sydney,Beijing,2023-11-19,2023-11-21,725.0,1,25,Autumn,Sunday,True,Business
10967,Qantas,Sydney,Beijing,2023-11-19,2023-11-20,828.0,2,23,Autumn,Sunday,True,Business
10968,Korean Air,Sydney,Beijing,2023-11-19,2023-11-21,999.0,1,27,Autumn,Sunday,True,Business
10969,China Southern,Sydney,Beijing,2023-11-19,2023-11-21,528.0,2,22,Autumn,Sunday,True,Business
10970,China Eastern,Sydney,Beijing,2023-11-19,2023-11-21,1118.0,2,26,Autumn,Sunday,True,First
10971,Korean Air,Sydney,Beijing,2023-11-19,2023-11-20,1110.0,2,30,Autumn,Sunday,True,First
10972,China Eastern,Beijing,Kathmandu,2023-11-19,2023-11-20,474.0,1,6,Autumn,Sunday,True,Economy
10973,China Southern,Beijing,Kathmandu,2023-11-19,2023-11-21,180.0,0,6,Autumn,Sunday,True,Economy
10974,China Southern,Beijing,Kathmandu,2023-11-19,2023-11-21,240.0,1,8,Autumn,Sunday,True,Economy
10975,China Southern,Beijing,Kathmandu,2023-11-19,2023-11-20,300.0,0,10,Autumn,Sunday,True,Economy
10976,China Eastern,Beijing,Kathmandu,2023-11-19,2023-11-21,395.0,0,5,Autumn,Sunday,True,Economy
10977,China Eastern,Beijing,Kathmandu,2023-11-19,2023-11-20,790.0,1,10,Autumn,Sunday,True,Business
10978,China Eastern,Beijing,Kathmandu,2023-11-19,2023-11-21,632.0,1,8,Autumn,Sunday,True,Business
10979,China Eastern,Beijing,Kathmandu,2023-11-19,2023-11-20,711.0,0,9,Autumn,Sunday,True,Business
10980,China Eastern,Beijing,Kathmandu,2023-11-19,2023-11-20,553.0,1,7,Autumn,Sunday,True,Business
10981,China Eastern,Beijing,Kathmandu,2023-11-19,2023-11-20,316.0,0,4,Autumn,Sunday,True,Economy
10982,China Eastern,Beijing,Kathmandu,2023-11-19,2023-11-20,474.0,1,6,Autumn,Sunday,True,Economy
10983,China Southern,Beijing,Kathmandu,2023-11-19,2023-11-21,120.0,1,4,Autumn,Sunday,True,Economy
10984,China Southern,Beijing,Kathmandu,2023-11-19,2023-11-20,240.0,1,8,Autumn,Sunday,True,Economy
10985,China Southern,Beijing,Kathmandu,2023-11-19,2023-11-21,270.0,0,9,Autumn,Sunday,True,Economy
10986,Qatar Airways,Beijing,Kathmandu,2023-11-19,2023-11-20,800.0,0,4,Autumn,Sunday,True,Business
10987,China Eastern,Beijing,Kathmandu,2023-11-19,2023-11-20,395.0,0,5,Autumn,Sunday,True,Economy
10988,China Southern,Beijing,Kathmandu,2023-11-19,2023-11-20,270.0,1,9,Autumn,Sunday,True,Economy
10989,Qatar Airways,Beijing,Kathmandu,2023-11-19,2023-11-21,1400.0,1,7,Autumn,Sunday,True,First
10990,Qatar Airways,Beijing,Kathmandu,2023-11-19,2023-11-21,1000.0,0,5,Autumn,Sunday,True,Business
10991,China Southern,Beijing,Kathmandu,2023-11-19,2023-11-21,120.0,0,4,Autumn,Sunday,True,Economy
10992,China Southern,Beijing,Kathmandu,2023-11-19,2023-11-21,120.0,0,4,Autumn,Sunday,True,Economy
10993,China Eastern,Beijing,Kathmandu,2023-11-19,2023-11-20,790.0,0,10,Autumn,Sunday,True,Business
10994,China Southern,Beijing,Kathmandu,2023-11-19,2023-11-21,150.0,0,5,Autumn,Sunday,True,Economy
10995,China Southern,Beijing,Kathmandu,2023-11-19,2023-11-20,210.0,0,7,Autumn,Sunday,True,Economy
10996,China Southern,Beijing,Kathmandu,2023-11-19,2023-11-21,150.0,1,5,Autumn,Sunday,True,Economy
10997,Qatar Airways,Beijing,Kathmandu,2023-11-19,2023-11-20,1000.0,1,5,Autumn,Sunday,True,Business
10998,China Southern,Beijing,Kathmandu,2023-11-19,2023-11-20,180.0,0,6,Autumn,Sunday,True,Economy
10999,China Southern,Beijing,Kathmandu,2023-11-19,2023-11-20,150.0,0,5,Autumn,Sunday,True,Economy
11000,China Southern,Beijing,Kathmandu,2023-11-19,2023-11-20,150.0,0,5,Autumn,Sunday,True,Economy
11001,China Eastern,Beijing,Kathmandu,2023-11-19,2023-11-20,474.0,1,6,Autumn,Sunday,True,Economy
11002,Qatar Airways,Beijing,Kathmandu,2023-11-19,2023-11-20,800.0,1,4,Autumn,Sunday,True,Business
11003,China Eastern,Beijing,Kathmandu,2023-11-19,2023-11-21,316.0,0,4,Autumn,Sunday,True,Economy
11004,Qatar Airways,Beijing,Kathmandu,2023-11-19,2023-11-20,1400.0,1,7,Autumn,Sunday,True,First
11005,Qatar Airways,Beijing,Kathmandu,2023-11-19,2023-11-21,1000.0,0,5,Autumn,Sunday,True,Business
